,Title,Price,Address,Bathroom,Room,Furnished,Pet Allowed,Postal Code
163,1 month FREE! Fully renovated. Downtown Concordia,$1365.00,2070 Boulevard de Maisonneuve O Montreal QC H3H 1K8,1,2 1/2,Non,Oui,H3H 1K8
164,1 month FREE! Large Bachelor downtown - Concordia,$1130.00,2166 Boulevard de Maisonneuve O Montreal QC H3H 1L5,1,1 1/2,Non,Oui,H3H 1L5
165,Magnificient suites! Close to downtown and Mount Royal Park,$3010.00,1212 avenue des Pins Ouest Montreal QC H3G 1A9,2,6 1/2,Non,Oui,H3G 1A9
166,Best views & biggest units! Near McGill,$1995.00,1212 avenue des Pins Ouest Montreal QC H3G 1A9,2,4 1/2,Non,Oui,H3G 1A9
167,Renovated suite cosy and modern Concordia University,$1060.00,1433 rue Towers Montreal QC H3H 2E2,1,1 1/2,Non,Oui,H3H 2E2
168,1 month FREE! Large Studio Downtown Montreal - Newly Renovated,$1025.00,2166 Boulevard de Maisonneuve O Montreal QC H3H 1L5,1,1 1/2,Non,Oui,H3H 1L5
169,1 month FREE! Downtown pool rooftop BBQ terrace gym,$1650.00,3475 rue de la Montagne Montreal QC H3G 2A4,1,2 1/2,Non,Oui,H3G 2A4
170,Renovated. Pool Gym Close to Concordia,$1045.00,2125 Rue Saint-Marc Montreal QC H3H 2P1,1,1 1/2,Non,Oui,H3H 2P1
171,Downtown! Near Concordia gym pool! All included,$1315.00,2125 Rue Saint-Marc Montreal QC H3H 2P1,1,2 1/2,Non,Oui,H3H 2P1
172,Condo-Style-Victoria Square-Ensuite Laundry!,$1655.00,345 rue De La Gaucheti Montreal QC H2Z 0A2,2,2 1/2,Non,Oui,H2Z 0A2
173,Cote-Saint-Luc-Convenient-Spacious,$1410.00,5500 Borden Ave Côte-Saint-Luc QC H4V 2T4,1,4 1/2,Non,Oui,H4V 2T4
174,Luxury Living - Heart of The Golden Mile Square,$2025.00,3475 rue de la Montagne Montreal QC H3G 2A4,1,2 1/2,Non,Oui,H3G 2A4
175,Le Quartet - Piscine extérieure - Grands appartements rénovés,$750.00,95 Boulevard Deguire Saint-Laurent QC H4N 1N5 Canada,1,3 1/2,Non,Non,H4N 1N5
176,3 bedrooms 51/2 to for rent condo neuf Saint Leonard,$1460.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,5 1/2,Non,Non,H1R 3N3
177,CSL - 1 & 2 BEDROOM APT. Renovated building. Heating included,$800.00,7910 Cote St-Luc Cote St. Luc QC H4W 1R2,1,2 1/2,Non,Unknown,H4W 1R2
178,1 BEDROOM – HEATING & HOT WATER INCLUDED – CSL – 514-612-7910,$775.00,7910 Cote St-Luc Cote St-Luc QC H4W 1R2,1,2 1/2,Non,Non,H4W 1R2
179,Logement 4 1/2 à louer niveau terrasse Rosemont 1er Décembre,$1200.00,4298 Place Guillet Montréal QC H1X 3H5 Canada,1,4 1/2,Non,Unknown,H1X 3H5
180,1 month FREE! Fully renovated Downtown. Pool and terrace,$1790.00,2050 Boulevard de Maisonneuve O Montreal QC H3H 1K7,1,4 1/2,Non,Oui,H3H 1K7
181,Tremendous Location! Guy-Concordia-McGill-Updated-Modern!,$1350.00,1436 Mackay Montreal QC H3G 2H8,1,2 1/2,Non,Oui,H3G 2H8
182,Best views & biggest units! Gym pool and sauna,$2485.00,1212 avenue des Pins Ouest Montreal QC H3G 1A9,2,5 1/2,Non,Oui,H3G 1A9
183,Tremendous Location! Guy-Concordia-Crescent St- Updated Modern!,$1350.00,1420 Rue Crescent Montreal QC H3G 2B7,1,2 1/2,Non,Oui,H3G 2B7
184,1 month FREE! Tremendous Location! Guy-Concordia-Updated-Modern!,$1265.00,1444 Mackay Montreal QC H3G 2H9,1,2 1/2,Non,Oui,H3G 2H9
185,Huge renovated suite! Near McGill & Mt Royal Park,$1610.00,1212 avenue des Pins Ouest Montreal QC H3G 1A9,1,2 1/2,Non,Oui,H3G 1A9
186,Crescent St! Guy-Concordia-Free Wi-Fi-Updated-Modern!,$1880.00,1420 Rue Crescent Montreal QC H3G 2B7,1,4 1/2,Non,Oui,H3G 2B7
187,1 month free! Luxury Living - Heart of The Golden Mile Square,$2795.00,3475 rue de la Montagne Montreal QC H3G 2A4,1,4 1/2,Non,Oui,H3G 2A4
188,1 month FREE! Fully renovated downtown Concordia,$1145.00,2070 Boulevard de Maisonneuve O Montreal QC H3H 1K8,1,1 1/2,Non,Oui,H3H 1K8
189,Lafontaine Park - Newly renovated! All included,$1340.00,1150 Sherbrooke Street East Montreal QC H2L 1L8,1,2 1/2,Non,Oui,H2L 1L8
190,Urgent beau 3 1/2 à louer,$1450.00,350 Boulevard de Maisonneuve O Montréal QC H3A 1L6 Canada,1,2 1/2,Oui,Unknown,H3A 1L6
191,McGill Students·All Inclusive·Furnished·Private Bed·Downtown!,$799.00,1430 rue City Councillors Montreal QC H3B 1B4,2,2 1/2,Oui,Non,H3B 1B4
192,May 2019! Furnished near McGill - All Inclusive + WIFI!,$715.00,1430 rue City Councillors Montreal QC H3B 1B4,2,2 1/2,Oui,Non,H3B 1B4
193,Condo meublé en location mensuelle entre nov18 et avril19,$2980.00,2115 Rue Saint-Urbain Montréal QC H2X 2N1 Canada,2,4 1/2,Oui,Non,H2X 2N1
194,Beau condo 4 1/2 avec stationnement intérieur,$1500.00,8084 Rue St-Hubert Montréal QC H2R 2P3 Canada,1,4 1/2,Non,Non,H2R 2P3
195,LUXURIOUS 4 1/2 APARTMENT DOWNTOWN MONTREAL (LEASE TRANSFER),$1700.00,1050 Boulevard René-Lévesque E Montréal QC H2L 2L6 Canada,1,4 1/2,Non,Non,H2L 2L6
196,Saint-Leonard - Beautiful 5 1/2 FURNISHED - Available,$1500.00,8985 Rue Paul-Corbeil Saint-Léonard QC H1R 3A3 Canada,1,5 1/2,Oui,Unknown,H1R 3A3
197,4 5 BETON AHUNTSIC E FACE PARC LA VISITATION ENSOLEILLÉ,$775.00, H1H5K3 H1H 5K3 QC Canada,1,4 1/2,Non,Non,H1H 5K3
198,4½ fermé quartier Villeray libre en décembre ou en janvier,$825.00,7775 Chambord Montréal H2E 1X4 QC,1,4 1/2,Non,Unknown,H2E 1X4
199,Petite Italie - Superbe LOFT MEUBLÉ - DISPO,$1200.00,81 Rue Villeray Montréal QC H2R 1G2 Canada,1,1 1/2,Oui,Unknown,H2R 1G2
200,Le Quartet - Piscine extérieure - Grands appartements rénovés,$750.00,95 Boulevard Deguire Saint-Laurent QC H4N 1N5 Canada,1,3 1/2,Non,Non,H4N 1N5
201,2 CHAMBRES – CHAUFFÉ & EAU CHAUDE INCLUS – 514-612-7910,$950.00,7920 Cote St-Luc Cote St-Luc QC H4W 1R3,2,4 1/2,Non,Non,H4W 1R3
202,3-1/2 TMR / Ville Mont Royal,$725.00,25 Avenue Brittany Mont-Royal QC H3P 1A2 Canada,1,2 1/2,Non,Non,H3P 1A2
203,3 bedrooms 51/2 to for rent condo neuf Saint Leonard,$1460.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,5 1/2,Non,Non,H1R 3N3
204,one bedroom 3 1/2 Westmount Downtown adj May June 2019,$1395.00,1750 cedar Montreal QC H3G 1A3,1,3 1/2,Non,Non,H3G 1A3
205,Great 1 bedroom in Plateau *** Avail as of jan***,$750.00,3469 Rue de Bullion Montréal QC H2X 3A1 Canada,1,2 1/2,Non,Unknown,H2X 3A1
206,2½ POINTES-AUX-TREMBLES / BORD DE L'EAU PROMO INSONORISÉ GRAND,$590.00,12630 rue Notre-Dame est Montreal QC H1B 2Z1,1,1 1/2,Non,Unknown,H1B 2Z1
207,CENTRE-VILLE-PLATEAU-METRO PLACE DES ARTS ** STUDIO 1 1/2 **,$Surdemande,3475 Saint-Urbain Montreal QC H2X 2N5,1,1 1/2,Non,Non,H2X 2N5
208,CENTRE-VILLE - METRO GUY-CONCORDIA - STUDIOS MEUBLÉS OU NON,$Surdemande,3455 Côte-des-Neiges Montreal QC H3H 1T6,1,1 1/2,Oui,Non,H3H 1T6
209,NDG-NOTRE-DAME DE GRACE-COTE ST-LUC-HAMPSTEAD * 3½ TO SEE *,$Surdemande,6201 Sherbrooke Ouest Notre-Dame-de-Grâce QC H2L 4G4,1,3 1/2,Non,Unknown,H2L 4G4
210,ST-LÉONARD - ANJOU - RDP - APP/CONDO 5 ½ PENTHOUSE NON-MEUBLÉ,$Surdemande,6060 Jean Talon Est St-Léonard QC H1S 3A9,1,2 1/2,Non,Non,H1S 3A9
211,DOWNTOWN-CENTRE-VILLE-PLATEAU-METRO PLACE DES ARTS-1½ studio,$Surdemande,3475 Saint-Urbain Montreal QC H2X 2N5,1,1 1/2,Non,Non,H2X 2N5
212,CENTRE-VILLE /METRO SHERBROOKE APPARTEMENT 3 ½ - 4 ½ TOUT INCLUS,$1185.00,3555 rue Berri Montreal QC H2L 4G4,1,2 1/2,Non,Non,H2L 4G4
213,CENTRE-VILLE - METRO SHERBROOKE * APPARTEMENTS 1 ½ TOUT INCLUS,$810.00,3555 rue Berri Montreal QC H2L 4G4,1,1 1/2,Non,Non,H2L 4G4
214,CENTRE-VILLE-DOWNTOWN-PLATEAU-METRO PLACE DES ARTS - 1 1/2,$Surdemande,3475 Saint-Urbain Montreal QC H2X 2N5,1,1 1/2,Non,Non,H2X 2N5
215,CENTRE-VILLE - METRO GUY-CONCORDIA - 3½ MEUBLES OU SEMI-MEUBLÉS,$Surdemande,3455 Côte-des-Neiges Montreal QC H3H 1T6,1,3 1/2,Non,Non,H3H 1T6
216,CENTRE VILLE- DOWN TOWN - METRO GUY/CONCORDIA 3½ SEMI-MEUBLÉS,$Surdemande,3455 Côte-des-Neiges Montreal QC H3H 1T6,1,2 1/2,Non,Non,H3H 1T6
217,ST-LEONARD-ANJOU-RDP - PENTHOUSE 4½ & 5½ DE LUXE NON-MEUBLÉ,$Surdemande,6060 Jean Talon Est St-Léonard QC H1S 3A9,2,5 1/2,Non,Non,H1S 3A9
218,ST-LEONARD-ANJOU-RDP - APP/CONDO 4½ NON-MEUBLÉ,$Surdemande,6060 Jean Talon Est St-Léonard QC H1S 3A9,2,4 1/2,Non,Non,H1S 3A9
219,4½Verdun high ceiling + quiet / plafond haute + tranquille==NOW,$820.00,5636 Boul Henri-Bourassa E Montréal-Nord QC H1G 4J8 Canada,1,4 1/2,Non,Unknown,H1G 4J8
220,Apartment to Sublet,$Surdemande,Côte Saint-Luc QC Canada h4v2t4,1,2 1/2,Non,Oui,
221,VIE Apartments: Apartment for rent in Downtown Montreal,$1224.00,2255 rue Saint-Mathieu Montreal QC H3H 2J3,1,1 1/2,Non,Oui,H3H 2J3
222,VIE Apartments: Apartment for rent in Downtown Montreal,$1999.00,2255 rue Saint-Mathieu Montreal QC H3H 2J3,2,4 1/2,Non,Oui,H3H 2J3
223,VIE Apartments: Apartment for rent in Downtown Montreal,$1449.00,2255 rue Saint-Mathieu Montreal QC H3H 2J3,1,2 1/2,Non,Oui,H3H 2J3
224,Maison Hamilton: Apartment for rent in Côte Saint-Luc,$1379.00,5501 Avenue Adalbert Côte-Saint-Luc QC H4W 2B1,1,4 1/2,Non,Oui,H4W 2B1
225,Grand 1 1/2 (bachelor) app't a 2 pas du metro Villa Maria,$545.00,5306 Av Brodeur Montréal QC H4A 1H9 Canada,1,1 1/2,Non,Non,H4A 1H9
226,Outremont 41/2 Decembre 2chambres bedrooms Secteur Prestigieux,$1625.00,1000 Pratt Montreal QC H2V 2V3,1,4 1/2,Non,Non,H2V 2V3
227,Plateau Mont-Royal-Métro Frontenac/Papineau-superbe 3.5 meublé,$1045.00,2255 Des Erables H2K3V4 Montreal QC,1,3 1/2,Oui,Non,
228,Le Président 5 1/2 CDN Adj Centre Ville Wesmount,$1875.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,2,5 1/2,Non,Unknown,H3V 1C8
229,Appartement Condo. 5 1/2 Ville Saint Laurent. Tours Bois Franc.,$2200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,5 1/2,Non,Unknown,
230,Maison Hamilton: Apartment for rent in Côte Saint-Luc,$1379.00,5501 Avenue Adalbert Côte-Saint-Luc QC H4W 2B1,1,4 1/2,Non,Oui,H4W 2B1
231,Parc Kildare Apartments: Apartment for rent in Côte...,$1429.00,5755 Sir Walter Scott Ave Côte-Saint-Luc QC H4W 1S4,1,4 1/2,Non,Oui,H4W 1S4
232,Le Neuville: Apartment for rent in Le Plateau Mont-Royal,$1649.00,1101 Rue Rachel Est Montreal QC H2J 2J7,1,2 1/2,Non,Oui,H2J 2J7
233,Superbe Loft à louer tout inclus/Fantastic loft for rent,$1489.00,3700 Rue Saint-Antoine O Montréal QC H4C 0B1 Canada,1,2 1/2,Oui,Non,H4C 0B1
234,__✅✅_ $1.000 BUY HOME - RENT TO OWN - NO BANK NEEDED - BUY CONDO,$999.00,Cérès Québec Canada,1,5 1/2,Non,Non,
235,most see,$1170.00, westmount h3y2r2 QC Canada,1,4 1/2,Non,Oui,
236,Mtl-nord spacieux et beau 4 ½ 2em étage haut duplex rénové,$700.00,11427 Avenue Allard Montréal-Nord QC H1G 2P9 Canada,1,4 1/2,Non,Non,H1G 2P9
237,Grand 3 1/3 libre de suite ( haut de triplex ),$650.00,H3L Canada,1,3 1/2,Non,Non,
238,3 1/2 Apartment For Rent ( Lease transfer until June ),$680.00,2240 Grand Boulevard Montréal QC H4B 2W9 Canada,1,2 1/2,Non,Unknown,H4B 2W9
239,APPARTEMENT À LOUER UNE CHAMBRE SOUS-SOL RÉNOVÉ!!,$650.00,Saint-Laurent QC H4L 3H5 Canada,1,2 1/2,Non,Non,H4L 3H5
240,Big 2 1/2 Basement no bedroom - APARTMENT FOR RENT,$560.00,2240 Grand Boulevard Montréal QC H4B 2W9 Canada,1,4 1/2,Non,Unknown,H4B 2W9
241,Plateau Grand 51/2,$1040.00,4442 Rue d'Iberville Montréal QC H2H 2L8 Canada,1,5 1/2,Non,Oui,H2H 2L8
242,For rent : Condo 3 1/2 (1 br+den) DOWNTOWN - CONCORDIA 2019-02,$1550.00,2117 Rue Tupper Montréal QC H3H 1N9 Canada,1,3 1/2,Oui,Unknown,H3H 1N9
243,Studio à louer - Studio for Rent,$500.00, H1M 2T1 Nouveau Rosemont Montreal QC,1,1 1/2,Non,Non,H1M 2T1
244,3 1/2 Metro Jean Talon,$700.00,7233 Rue Berri Montréal QC Canada,1,2 1/2,Non,Unknown,
245,3 1/2 Appartement Villeray St-Michel - complètement rénové,$1100.00,Montréal QC H2E2P5 Canada,1,2 1/2,Non,Unknown,
246,3 1/2 meublé au Plateau - B1,$1495.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,3 1/2,Oui,Non,H2W 2E7
247,New Lux apartment-appartement Griffintown-Lots included,$1490.00,400 Rue Richmond Montréal QC H3J 1V1 Canada,1,3 1/2,Non,Unknown,H3J 1V1
248,4.5 à louer Iles des Soeurs/Nun's Island - 420 rue Abelard *Prim,$1029.00,420 rue Abelard Verdun QC H3E 1B5,1,4 1/2,Non,Oui,H3E 1B5
249,3.5 à louer Iles des Soeurs/Nun's Island - 420 rue Abelard,$819.00,420 rue Abelard Verdun QC H3E 1B5,1,2 1/2,Non,Oui,H3E 1B5
250,Le Président 5 1/2 CDN Adj Centre Ville Wesmount,$1875.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,2,5 1/2,Non,Unknown,H3V 1C8
251,Le Faubourg St-Laurent,$990.00,8425 Boul St-Laurent Montréal QC H2P 2M7 Canada,1,3 1/2,Non,Non,H2P 2M7
252,Le Président 3 1/2 CDN Adj Centre Ville Wsmount,$1125.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,1,3 1/2,Non,Unknown,H3V 1C8
253,Mercier 4 1/2,$750.00, Montreal H1L 4T8 QC,1,4 1/2,Non,Non,H1L 4T8
254,STEPS TO CONCORDIA! Beautifully Renovated Open Concept,$1195.00,1226-1230 Rue du Fort Ville-Marie (Concordia District) QC H3H 2B3,1,2 1/2,Non,Non,H3H 2B3
255,5.5 à louer Iles des Soeurs/Nun's Island - rue Francois *Prime*,$2429.00,rue Francois Verdun QC H3E 1E3,2,5 1/2,Non,Oui,H3E 1E3
256,3.5 à louer Iles des Soeurs/Nun's Island - 520 rue de Gaspé *Pri,$1099.00,520 rue de Gaspé Verdun QC H3E 1G1,1,2 1/2,Non,Oui,H3E 1G1
257,3.5 à louer Iles des Soeurs/Nun's Island - 520 rue de Gaspé,$969.00,520 rue de Gaspé Verdun QC H3E 1G1,1,2 1/2,Non,Oui,H3E 1G1
258,4.5 à louer Iles des Soeurs/Nun's Island - 670 de Gaspé,$1099.00,670 de Gaspé Verdun QC H3E 1H8,1,4 1/2,Non,Oui,H3E 1H8
259,5.5 à louer Iles des Soeurs/Nun's Island - 300 rue Elgar,$1249.00,300 rue Elgar Verdun QC H3E 1C9,1,5 1/2,Non,Oui,H3E 1C9
260,3.5 à louer Iles des Soeurs/Nun's Island - 670 de Gaspé,$899.00,670 de Gaspé Verdun QC H3E 1H8,1,2 1/2,Non,Oui,H3E 1H8
261,6.5 à louer Iles des Soeurs/Nun's Island - rue Darwin *Prime*,$2259.00,rue Darwin Verdun QC H3E 1C5,2,6 1/2,Non,Oui,H3E 1C5
262,6.5 à louer Iles des Soeurs/Nun's Island - rue Francois,$2299.00,rue Francois Verdun QC H3E 1E3,3,6 1/2,Non,Oui,H3E 1E3
263,5.5 à louer Iles des Soeurs/Nun's Island - rue Darwin,$1999.00,rue Darwin Verdun QC H3E 1C5,2,5 1/2,Non,Oui,H3E 1C5
264,4.5 à louer Iles des Soeurs/Nun's Island - 220 rue Berlioz,$1199.00,220 rue Berlioz Verdun QC H3E 1B8,1,4 1/2,Non,Oui,H3E 1B8
265,Beau studio meublé lit mezzanine proche Berri UQAM,$850.00,1659 Rue St-Hubert Montréal QC H2L 3Z1 Canada,1,1 1/2,Oui,Non,H2L 3Z1
266,3.5 à louer Iles des Soeurs/Nun's Island - 700 rue de Gaspé,$899.00,700 rue de Gaspé Verdun QC H3E 1H2,1,2 1/2,Non,Oui,H3E 1H2
267,3.5 à louer Iles des Soeurs/Nun's Island - 201 rue Corot,$1199.00,201 rue Corot Verdun QC H3E 1C4,1,2 1/2,Non,Oui,H3E 1C4
268,1.5 à louer Iles des Soeurs/Nun's Island - 700 rue de Gaspé,$669.00,700 rue de Gaspé Verdun QC H3E 1H2,1,1 1/2,Non,Oui,H3E 1H2
269,Pet friendly 4 1/2 for rent in Lachine,$850.00,4e Avenue Lachine QC H8S 2V3 Canada,1,4 1/2,Non,Oui,H8S 2V3
270,Beau 3 1/2 plein cœur quartier Ville-Marie,$830.00,1079 St-Denis Centre ville H2X 3J3 QC,1,3 1/2,Non,Non,H2X 3J3
271,Plateau Mont Royal Studio (1.5) Meublé & Équipé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,1 1/2,Unknown,Non,H2W 2E7
272,Beau studio lit mezzanine meublé proche Berri UQAM,$920.00,1663 Rue St-Hubert Montréal QC H2L 3Z1 Canada,1,1 1/2,Oui,Non,H2L 3Z1
273,Logement 4.5 tranquille propre cégep Marie-Victorin,$640.00,11821 Lacordaire Montréal Nord QC H1G 4K5,1,4 1/2,Non,Non,H1G 4K5
274,Appareils de buanderie a vendre,$250.00,8651 Judith-Jasmin Anjou QC H1J 2B6,1,1 1/2,Non,Unknown,H1J 2B6
275,4 1/2 Bd. Saint Michel,$1115.00,9339 Boulevard Saint-Michel Montréal QC H1Z 3G7 Canada,1,3 1/2,Non,Non,H1Z 3G7
276,Outremont adj 31/2 1 bedroom chambre HEC Universite OCTOBER,$999.00,6300 Lennox Montreal QC H3S 2N8,1,3 1/2,Non,Non,H3S 2N8
277,GRAND 2 1/2 CHAUFFÉ RÉNOVÉ MÉTRO JOLIETTE (514) 527-9473,$600.00,3405 Rue Hochelaga Montréal QC H1W 1H4 Canada,1,2 1/2,Oui,Non,H1W 1H4
278,New Condo for rent-Atwater Market-Griffintown-Little Burgundy,$2300.00,230 rue Dominion Montreal QC H3J 1N4,1,4 1/2,Non,Unknown,H3J 1N4
279,STEPS TO CONCORDIA! Beautifully Renovated Open Concept,$1195.00,1226-1230 Rue du Fort Ville-Marie (Concordia District) QC H3H 2B3,1,2 1/2,Non,Non,H3H 2B3
280,Métro Cote-des-Neiges 3.5 & 4.5 Université Montréal HEC,$1050.00,3605 Ridgewood Montréal QC H3V 1B4,1,3 1/2,Non,Non,H3V 1B4
281,Appareils de buanderie a vendre,$250.00,8630 Montesquieu Ville d'anjou QC H1J 2C2,1,1 1/2,Non,Unknown,H1J 2C2
282,Grand 2 1/2 disponible le 1er décembre 2018,$695.00,6680 des Érables Montréal QC H2G 2N1,1,2 1/2,Non,Unknown,H2G 2N1
283,3½ appartement apartment LaSalle Montréal,$735.00,1051 rue Ducas Lasalle QC H8N 2J6,1,3 1/2,Non,Unknown,H8N 2J6
284,4½ appartement apartment Pierrefonds Roxboro,$900.00,9820 Boul. Gouin Ouest Montreal QC H8Y 3G7,1,4 1/2,Non,Unknown,H8Y 3G7
285,4 ½ appartement apartment Montréal-Ouest,$1070.00,7400 rue Sherbrooke ouest Montréal QC H4B 1R8,1,4 1/2,Non,Unknown,H4B 1R8
286,2 ½ 3 ½ 4 ½ 5 ½ Appartements apartment Montréal,$Surdemande,7400 Sherbrooke Ouest Montréal QC H4B 1R8,1,4 1/2,Non,Unknown,H4B 1R8
287,2 ½ 3 ½ 4 ½ 5 ½ Appartements apartment Montréal,$Surdemande,7400 Sherbrooke Ouest Montréal QC H4B 1R8,1,2 1/2,Non,Unknown,H4B 1R8
288,4½ à Appartement apartment Côte Saint-Luc,$1315.00,6600 Kildare Côte St-Luc QC H4W 1B7,1,4 1/2,Non,Unknown,H4W 1B7
289,Downtown 3 1/2 Condo totally new near The Bay,$1850.00,1188 Avenue Union Montréal QC H3B 3A7 Canada,1,2 1/2,Non,Unknown,H3B 3A7
290,Grand 3 ½ sur le plateau 950$ - chauff/élec/wifi/eau - Inclus,$950.00,4524 Rue de Brébeuf Montréal QC H2J 3L3 Canada,1,3 1/2,Non,Non,H2J 3L3
291,Location apartement 4 1/2,$660.00, Montréal H4v1e8 QC Canada,1,4 1/2,Non,Unknown,
292,3 1/2 RÉNOVÉ MONTREAL ST LAURENT CARTIERVILLE,$675.00,11825 Ranger Cartierville QC H4J 2K7,1,3 1/2,Non,Non,H4J 2K7
293,Logement 4 1/2 à louer niveau terrasse Rosemont 1er Décembre,$1200.00,4298 Place Guillet Montréal QC H1X 3H5 Canada,1,4 1/2,Non,Unknown,H1X 3H5
294,4 1/2 Apartment for Rent - Ahuntsic,$850.00,H2M2H6 Canada,1,4 1/2,Non,Unknown,
295,grand 4 1/2 pour le 1 dec 2018,$1095.00,202 Rue Elgar Montréal QC H3E 1C8 Canada,1,4 1/2,Non,Oui,H3E 1C8
296,50% DE RABAIS sur le premier mois de loyer (Mai/Juin 2019),$1280.00,1090 De Bleury Montréal H2Z 1N2 QC,1,2 1/2,Non,Oui,H2Z 1N2
297,4 1/2,$610.00,Montréal-Nord Montréal QC Canada H1G1L5,1,4 1/2,Non,Non,
298,FOR RENT / A LOUER - Lachine 715 1st ave 3 1/2 First Floor,$550.00,715 1re Avenue Verdun QC H4G 1M4 Canada,1,3 1/2,Non,Unknown,H4G 1M4
299,2 1/2 Apartment for rent-2 1/2 Appartement à louer,$490.00,7587 9th Avenue H3N 3C2 St-Michel QC,1,1 1/2,Non,Non,H3N 3C2
300,1 1/2 meublé chauffé éclairé câble buanderie 600$,$600.00,2620 Avenue Charlemagne Montréal QC H1W 4A1 Canada,1,1 1/2,Oui,Non,H1W 4A1
301,1 Bdrm. unit - Heating & hot water incl. VSL- 514-400-6623,$775.00,2323 Modugno Saint Laurent QC H4R 1X5,1,2 1/2,Non,Non,H4R 1X5
302,3 1/2 3.5 LAFRAMBOISE Saint-Laurent Montreal Piscine,$1045.00,55 Laframboise Saint-Laurent QC H4N 1P2,1,3 1/2,Non,Unknown,H4N 1P2
303,Plateau Mont-Royal-Métro Frontenac/Papineau-superbe 3.5 meublé,$1045.00,2255 Des Erables H2K3V4 Montreal QC,1,3 1/2,Oui,Non,
304,Luxury new downtown Condo fully furnished with large smart TV,$Surdemande,1211 Rue Drummond Montréal QC H3G 1V7 Canada,1,2 1/2,Oui,Non,H3G 1V7
305,4 1/2 apartement a louer St Leonard,$Surdemande,6353 Rue Rameau Saint-Léonard QC H1P 1R7 Canada,1,4 1/2,Non,Non,H1P 1R7
306,Sous-location 4 1/2 Outremont Janvier à Juin,$605.00,Avenue Bloomfield Montréal QC H2V Canada,1,4 1/2,Oui,Non,
307,Plateau Condo (4 1/2) - Nouv 2 Chambres. Meuble- Janvier 2019,$1900.00,4399 Boul St-Laurent Montréal QC H2W 1Z8 Canada,1,4 1/2,Oui,Non,H2W 1Z8
308,3 et demi à louer sur Fleury Est une chambre fermée,$590.00,2269 Rue Fleury E Montréal QC H2B 1K7 Canada,1,3 1/2,Oui,Unknown,H2B 1K7
309,Charmant 3 1/2 lumineux à Verdun à louer,$645.00,3920 Rue Lesage Verdun QC H4G 1A4 Canada,1,2 1/2,Non,Oui,H4G 1A4
310,Cession de bail 4 1/2 Plateau Mont royal / Laurier est,$841.00,Rue Marquette Montréal QC Canada,1,4 1/2,Non,Non,
311,Superbe 1 1/2 entierement meuble B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,1 1/2,Oui,Non,H2W 2E7
312,Brand new 2 BR- Bishop and Sainte-Catherine-private balcony,$2200.00,4592 Rue Sainte-Catherine Westmount QC H3Z 1S3 Canada,1,4 1/2,Non,Non,H3Z 1S3
313,Jolie 41/2 renové.Metro Joliette .Place Valois,$1000.00,Avenue Valois Montréal QC H1W 3M5 Canada,1,4 1/2,Non,Non,H1W 3M5
314,Plateau Mont-Royal Studio 1 5 entièrement meublé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,1 1/2,Oui,Non,H2W 2E7
315,2 1/2 Apartment for rent near Metro Parc,$570.00,Rue Durocher Montréal QC H3N 1Z8 Canada,1,3 1/2,Non,Oui,H3N 1Z8
316,Condo à louer Fort Lauderdale (Hawaiin Garden),$1750.00, st-jerome j7z 4m9 QC Canada,1,4 1/2,Oui,Non,
317,2bedroom condo in heart of ville st-laurent for january,$1110.00,Avenue Sainte-Croix Saint-Laurent QC H4L 3Y8 Canada,1,4 1/2,Non,Non,H4L 3Y8
318,5.5 à louer Iles des Soeurs/Nun's Island - 420 rue Abelard,$1149.00,420 rue Abelard Verdun QC H3E 1B5,1,5 1/2,Non,Oui,H3E 1B5
319,Lumineux spacieux récemment rénové 4 1/2 Disponible Maintenant,$1210.00,1126 Rue Island H3K2M8 Montreal QC,1,4 1/2,Non,Non,
320,STYLE CONDO A AIRE OUVERTE COUR PRIVÉE NDG,$1900.00,960 Av Girouard Montréal QC H4A 3C1 Canada,1,6 1/2,Non,Non,H4A 3C1
321,Plateau Mont Royal Studio (1.5) Meublé & Équipé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal plateau mont royal QC H2W 2E7,1,1 1/2,Unknown,Non,H2W 2E7
322,Superb 3 1/2 completely furnished B1,$1495.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,3 1/2,Oui,Non,H2W 2E7
323,Plateau Mont Royal Studio (1.5) Meublé & Équipé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal montreal QC H2W 2E7,1,1 1/2,Unknown,Non,H2W 2E7
